src_n,ra_deg,dec_deg,spin period,perr,est. period,sep,name,mean I,stdev I,max I,min I,I range,mean V,stdev V,max V,min V,V range,est. period method,references,best period,trusted new period,Raj superorbital,Raj superorbital err,best superorbital,other period,type,interesting flag,interesting note,type note,aperiodic,range of medians,orbital cont,superorbital cont,mult superorbital,changing superorbital amp,redder when brighter,I V-I corr,V V-I corr,I V-I slope,I V-I int,V V-I slope,V V-I int,V-I transition,mean abs I vs. V-I residual,mean abs faint residual,mean abs bright residual,residual slope diff,bright res monotonic frac,faint slope,faint int,bright slope,bright int,0.95 slope,0.95 int,5 bright slope,5 bright int,Type II amp,X-ray behavior,follow-up note,I skew,I kurtosis,V skew,V kurtosis,best auto det pd,Part,I IQR,pf period,pf amp,pf phase diff,pf phase max,pf phase min,pf diff mean,pf mean,pf skew ,pf kurtosis,pf symm sum,pf mean err,base string,max std 5,rel max std 5,min std 5,det stdev I,det stdev/I range,base num,det IQR,calibration flag,stdev ratio,IQR ratio,sig stdev ratio,total days,# dips/flares,days / dip/flare,loop metric
97,13.217584,-72.80828000000001,0.0,1.0,0.0,0.37143982076785603,,14.761642896026098,0.293338293171037,15.127,14.187,0.9400000000000011,14.7007918781726,0.170878210362455,14.914,14.33,0.584,,,,,,,,,1+2+5,1.0,possible transition(s),,,,,,,,yes,-0.983626790661004,-0.9494548830456508,-2.24301811074281,14.6588174727798,-1.24301811074283,14.6588174727798,,0.0394334963597094,0.0180994276564247,0.0422623106179814,0.476450620229357,0.627450980392157,-1.92994243502013,14.701134439246099,-0.9317608251494109,14.423816668113199,-0.0916149034795444,14.236297576478801,-0.0232482978396556,14.207926009375301,,,,-0.635665666863348,-0.938735254137384,-0.7395833395320409,-0.8394288837677741,59.4304230088197,2.0,0.465,59.4304230088197,0.0165825686271948,0.5,0.15625,0.65625,0.00873804052752103,14.758146717060699,0.0492672978613632,-1.04572821779224,0.00204620748127736,0.00230093462090542,undetermined or no base,0.165501661623079,0.564200670270417,0.22802859469812098,0.0253995345848169,0.0270207814732094,-0.335000000000001,0.022775521280515,0.0,0.0865878583741782,0.048979615657021504,0.0685949680542857,8261.1792,0.0,0.0,1.745925646387123
98,13.247778,-72.9006,0.0,2.08,0.0,0.727892347983636,,17.2148637350706,0.0195283807154454,17.301,17.092,0.209,18.2790245398773,0.322105895610049,20.71,18.079,2.6310000000000002,,,,,,,,,7,,,,YES,,,,,,check,-0.24556238664945104,0.997829613259988,-0.0164421551451892,17.230722940918803,0.983557844854811,17.230722940918803,,0.0138631303055123,0.0119503001612816,0.019615814185714,-0.00985540342470148,0.583333333333333,-0.0149833528622078,17.232483950258402,0.0568753242212399,17.104621244979402,7.883792741973339,8.549293132547069,-0.220216360304872,17.375978486676498,,,,-0.17165340676762397,3.22919279363521,4.16262706359259,22.275098431261895,2.69910912080656,2.0,0.0229999999999997,2.69910912080656,0.007342785131598359,0.625,0.21875,0.59375,0.00444927889058011,17.2132158942524,0.550010797381517,-0.5919967341927621,0.00244129734755611,0.00164029024548965,undetermined or no base,0.0146615142464883,0.7507798245090659,0.0261533936612445,0.0177223675100169,0.0847960167943392,-0.0359999999999978,0.0199863883476326,0.0,0.907518537673731,0.8689734064188199,0.795353583687578,8261.1792,0.0,0.0,0.910145265991354
100,13.327146,-72.27155,0.0,1.59,0.0,2.38253918281978,,16.7890789817232,0.0125721272383522,16.902,16.696,0.20600000000000301,16.6180632911392,0.0086505165897573,16.642,16.6,0.041999999999998,,,,,,,,,7,,,,YES,,,,,,check,-0.7968370351460451,0.558626836603803,-0.6619504583128921,16.6765334865921,0.33804954168712,16.6765334865921,,0.00678351026188927,0.00445114892232963,0.0062349939369936,0.0998328745111387,0.563218390804598,-0.714852238153861,16.6786956463555,-0.8356741345208409,16.6410675900947,-0.530026162452685,16.6736180072124,-0.551971823091234,16.6752698316667,,,,0.33224865920471897,6.21590729311001,0.142053850337737,-0.39298480751655,11.7828123891605,2.0,0.0150000000000006,11.7828123891605,0.00543087989658986,0.4375,0.21875,0.78125,0.00304955567753984,16.7880462653617,0.219945764260505,-0.377575532290724,0.00031065572662722,0.00118051122455962,undetermined or no base,0.0252237982865398,1.0893494631365601,0.0336416408636684,0.0117158436221658,0.0568730272920662,0.00400000000000134,0.0137889693811104,1.0,0.931890315779318,0.919264625407323,0.8428184591204829,6640.84271,0.0,0.0,0.9063518155215841
101,13.371667,-72.56333000000001,0.0,2.71,0.0,0.6750252590555289,,14.5354221357063,0.0273457713714844,14.642,14.482,0.16,14.647360406091401,0.0862296959450702,14.755999999999998,14.211,0.545,,,,,,,,,5,,,re-classified as type 5 3/23/21,,,,,,,check,-0.7681050531669742,0.9700221010725469,-0.231077651907991,14.561805568696599,0.7689223480919909,14.561805568696599,,0.0173560961835552,0.0102181312569849,0.009162105305557479,0.00487087323924929,0.60431654676259,-0.0901122465069383,14.579717354743,-0.450370374506163,14.5880626369252,-0.0495335374970142,14.5023488479025,0.0358468195504107,14.483221320209301,,,,0.517374937844067,-0.1538833389428,-3.14173875288091,10.1606837513875,35.424239356434,2.0,0.0389999999999997,35.424239356434,0.0073620006156272,0.5625,0.65625,0.09375,0.00371588801576539,14.5348237991499,0.167737806585528,-0.971398432487672,0.00245868492334215,0.000677246722161761,undetermined or no base,0.0373116603758124,1.3644398568591898,0.00822192191643798,0.007639496127575979,0.0477468507973499,0.0350000000000019,0.008258292779181891,0.0,0.27936663492851,0.211751096902101,0.247479057046294,8261.13336,0.0,0.0,0.817328756179651
104,13.423982,-72.88615,0.0,0.75,0.0,2.4582408504776896,,14.8471639433551,0.338537000141232,15.484000000000002,14.399,1.085,14.924085889570598,0.22299204637314105,15.308,13.735,1.5730000000000002,,,,,,,,,2,,,,,,,,,,yes,-0.87555285653273,-0.616191492468143,-1.7596484415474098,15.0035522046656,-0.7596484415474059,15.0035522046656,,0.10405208519612402,0.0367959238218928,0.0855900288006116,0.7950524671332221,0.654867256637168,-1.8538824509104,15.1020960374132,-0.305666597963229,14.6561288667015,-0.583838900818301,14.591880640157301,-0.46699422697221005,14.543199317655699,,,,0.602051947079873,-1.1255433127098202,-0.379810915281239,3.31510517009052,127.083537160998,2.0,0.5902500000000009,127.083537160998,0.0183680392912873,0.625,0.96875,0.34375,0.00674252842023526,14.8450772573854,-0.677408948819808,-0.781338854024021,0.0035063672794016,0.00200660381151958,undetermined or no base,0.35369365275616704,1.0447710371646601,0.07494691454623101,0.024361493854224,0.0224529897273954,0.529999999999998,0.00980787656262194,0.0,0.0719610968492684,0.0166164787168521,0.0402086393892729,8261.1792,2.0,4130.5896,2.508914337011772
105,13.46875,-72.44417,0.0,0.9,0.0,1.49310214410232,,13.328054000000002,0.0072335618704296,13.439,13.300999999999998,0.138,13.9997124183007,0.0155069763775548,14.028,13.978,0.0500000000000007,,,,,,,,,7,,,,YES,,,,,,check,-0.169385300517294,0.939361002545014,-0.0590393245492398,13.3676527183291,0.940960675450761,13.3676527183291,,0.007723522124632641,0.0042511911313925,0.00242303602469487,-0.24088632457993697,0.609195402298851,-0.502959494434446,13.6895310410741,-0.6250179119099539,13.7306699186416,-0.132421421918214,13.388139627230899,0.15424437492139098,13.188230252033,,,,4.49726200597428,65.38295869437991,0.364965760770649,-1.54896695268374,35.7218515018429,2.0,0.00799999999999912,35.7218515018429,0.0035018139763956,0.5,0.28125,0.78125,0.0017214114801716901,13.327510893240099,0.0269425816175866,-0.2808794860176789,0.000529567142964688,0.000625914840048683,undetermined or no base,0.0476696968733805,1.68498762476845,0.0231222836242441,0.00652259957275362,0.0472652142953161,0.0249999999999986,0.00583698432378554,1.0,0.901713386791872,0.729623040473273,0.8594197335494241,6640.84271,0.0,0.0,0.5512441524097763
106,13.53615,-72.53543,0.0,1.44,0.0,0.0,,16.9913912037037,0.04359469489083701,17.094,16.898,0.196000000000002,17.0228701298701,0.0469330417347591,17.209,16.942,0.266999999999999,,,,,,,,,5,,,re-classified as type 5 3/23/21,,,,,,,check,-0.72135262346909,0.836482642383463,-0.40559138369087006,17.006479869706197,0.5944086163091489,17.006479869706197,,0.0207128499942939,0.0128292921287401,0.014239396716699,-0.0148479859763313,0.588235294117647,-0.7078617896992869,17.0173015872734,-0.152478311256415,16.970894469535,0.00338439276189201,16.919204683113502,0.00549716792877926,16.923835406303102,,,,-0.0180260666407071,-1.19017814908595,1.99046135349047,4.5332713079553395,9.37906472606268,2.0,0.0779999999999994,9.37906472606268,0.00693189766324665,0.6875,0.46875,0.78125,0.0034729295928079803,16.990340644032,0.0434608338917224,-0.749256483654891,0.00245042849934001,0.00132732701864397,undetermined or no base,0.0414033815044138,0.9497344025021771,0.0373662949728771,0.0140168954981929,0.071514772949963,0.000999999999997669,0.0169430732517384,0.0,0.321527551306227,0.217218887842802,0.28748748502674,8261.13336,0.0,0.0,0.8131605870571114
107,13.538656,-72.695335,0.0,1.44,0.0,1.08595485088682,,12.609495412844,0.154801181979534,13.052999999999999,12.323,0.73,13.667597402597401,0.309054791079765,14.255999999999998,12.968,1.288,,,,,,,,,,,,more I band?,,,,,,,check,-0.0573331423848449,0.9784731805953059,-0.0119673526816409,12.525404008911801,0.988032647318356,12.525404008911801,,0.0377711608947584,0.0465518231278048,0.009167244546257,0.194199203841405,0.635036496350365,-0.355946509618305,13.059204218519499,0.0024602073432394,12.489256613564999,0.0895737312705668,12.2242529132638,-0.28487253883550895,12.688260744726698,,,,0.633764311951313,-0.0333137339628711,-0.100327516488938,-0.365948533495145,78.8622729533563,2.0,0.181000000000001,,,,,,,,,,,,undetermined or no base,0.147442734646371,0.95246517346272,0.0770444027817722,0.0996948444932985,0.136568280127806,0.17300000000000199,0.126042168706924,0.0,0.644018625816946,0.696365572966427,0.555823012072961,1249.94556,0.0,0.0,0.48870793442857374
111,13.782148,-72.37787,0.0,0.89,0.0,0.7733069774609479,,14.574342657342699,0.0164763466379212,14.621,14.414,0.20700000000000102,14.4101496062992,0.0117962216960218,14.435,14.362,0.0730000000000004,,,96.1,,,,,,6,,,review periodicity/peaks,,,,,,,check,-0.449901317630147,0.394449357789157,-0.539929743295915,14.486585682987199,0.460070256704037,14.486585682987199,,0.0075858171604954,0.00673519606506746,5.3290705182007506e-15,-0.877951493068697,0.0,-0.3371618402523401,14.521084928777402,-3.07626545586456,14.078795207242598,-53.14622146184179,7.24920052608338,-1.3587331706386798,14.332099321462,,,,-2.98202848288518,18.6781897399079,-0.600499897648855,1.41333393936298,2.04577730994865,2.0,0.0149999999999988,96.1,0.0123368589743578,0.875,0.40625,0.53125,0.00409798492651337,14.574376374047802,-1.0934556398853899,-0.0207077631910306,0.0036174204162074492,0.00158906223337998,base at faintest,0.007939773296511859,0.48188918763326205,0.04777698190551599,0.0130703530600844,0.0631418022226296,-0.10099999999999901,0.0110002303887669,0.0,0.793279805730858,0.733348692584519,0.52163359083942,6640.80597,0.0,0.0,-1.0370378823665387
114,14.022837,-72.00308000000001,0.0,1.97,0.0,1.1271267307353998,,16.884309007981802,0.0136844116775683,16.9475,16.7745,0.17300000000000199,16.7668314606742,0.0179857846208673,16.822,16.744,0.0779999999999994,,,,,,,,,7,,,,YES,,,,,,check,-0.604290322484329,0.715553825467129,-0.425424693196586,16.8343007470744,0.5745753068033189,16.8343007470744,,0.0117922315229085,0.00684265409057955,0.00490634951960652,0.29356116936506604,0.582089552238806,-0.816965937118191,16.8255884919011,-0.702951130983834,16.7941907929261,1.7015298533803898,17.0293722145962,-0.31641292205219107,16.8269932262742,,,,1.82284881337003,3.0301949397404395,1.09192624931652,0.16152291567187302,2.9583503312982797,2.0,0.0179999999999971,2.9583503312982797,0.00919870541507351,0.5625,0.78125,0.21875,0.00310303736031603,16.8910518564612,-0.823541238283353,0.40391542024151206,0.00127452177092837,0.00156176060155255,base at brightest,0.0409731619477924,1.3986234672893798,0.016407315441595,0.0119807789304869,0.0692530574016576,0.0150000000000006,0.0142009217431038,1.0,0.875505590797592,0.788940096839227,0.7476205633277472,6613.89351,0.0,0.0,1.0791562785380802
115,14.057791,-72.4999,0.0,0.96,72.23100000000001,1.0725090925936,,14.441986448334301,0.0400989014098196,14.706,14.345999999999998,0.35999999999999893,14.589331125827801,0.0295766423534637,14.666,14.544,0.122,,,,,,,,,3,,,,,,,,,,check,-0.363441588480236,0.596763629725569,-0.344072976316801,14.4842218419189,0.6559270236832,14.4842218419189,,0.0187415467909741,0.0163859391085028,0.00796286689902257,-0.271090455847442,0.5692307692307691,0.0551684042311877,14.4376661818194,-0.233261023485705,14.446471450978802,-0.589231320792456,14.491817333749099,0.22192932045726502,14.3240023784936,,,,1.6470310301896798,7.41940006530858,0.47152139006414207,-1.01765943838951,72.29669846946979,2.0,0.0510000000000002,72.29669846946979,0.0220738850062734,0.375,0.28125,0.90625,0.00559129925868696,14.4388602318079,-1.5759268562795,1.4174794564909199,0.00316072200670777,0.000868387185032971,base at brightest,0.0875159414049805,2.18250222145859,0.020558210038814,0.0112791413747258,0.0313309482631273,0.178999999999999,0.0107792921397962,0.0,0.281283052107849,0.211358669407768,0.20300254857070002,8105.89119,2.0,4052.945595,0.3606497516059671
116,14.061032999999998,-72.632164,0.0,0.75,0.0,0.8958477176463409,,14.3416311852704,0.107153961992229,14.663,14.175999999999998,0.487,14.615053691275198,0.101844847469929,14.973,14.521,0.452,,,,,,,,,2,,re-classified as (borderline) type 2 4/15/21; to do: check if 2 or 3 in separate code,,,,,,,,check,-0.42306364559266,0.0219721295990334,-0.955045667174062,14.601078729061001,0.0449543328259299,14.601078729061001,,0.0674383391999153,0.0501202571818993,0.0375789408447522,-0.26169109835221105,0.595419847328244,0.296715757477305,14.486000735957901,-0.807771899618935,14.523250159237499,-0.444166271113619,14.359404398983,-0.7205379892088678,14.4609735814984,,,,0.912951881370452,0.297779180655594,2.2131361777916,4.60384739760525,77.10390124966679,2.0,0.118,77.10390124966679,0.00554077225132232,0.1875,0.09375,0.90625,0.00257918209221797,14.3403194996629,-0.392865147148684,-1.1871715197327,0.00142536890855942,0.0006974144116426129,undetermined or no base,0.106380449331632,0.992781296685488,0.0491552642145278,0.007676588439850271,0.0157630152768999,0.18899999999999803,0.00771435905344475,0.0,0.0716407335494229,0.0653759241817352,0.0532010323700564,8105.89119,3.0,2701.96373,0.34174440660915106
119,14.348582,-72.39883,0.0,0.78,0.0,1.70693793258097,,14.856838235294099,0.0693909950628775,15.743,14.517,1.226,14.7532173913043,0.0378727348546236,14.815,14.627,0.187999999999999,,,,,,,,,6,1.0,re-classified as (borderline) type 6; difference apparent from low base num,,,,,,,,yes,-0.956260291703436,-0.824573878299683,-1.8045257121435,14.672539740039001,-0.804525712143441,14.672539740039001,,0.0171394378988878,0.0164537748775775,0.0163116790760309,-0.19620524177922502,0.46666666666666706,-1.5939073935967498,14.6973062017764,-1.36052483904458,14.664931870120899,-1.4924244053998799,14.6558786492359,-1.0765701989472,14.6395847513418,,,,-0.511227981013232,22.1069651316449,-1.4581069443803998,1.74208633984947,74.9492543538075,2.0,0.0649999999999995,74.9492543538075,0.0353423786352742,0.5,0.71875,0.21875,0.0212635039259528,14.8539762267917,0.184940346135385,-0.712556917091083,0.0034174383167588,0.0024470231608197802,base at faintest,0.325370312106068,4.68894143701555,0.10694222739404699,0.0315008346861318,0.0256939924030439,-0.27399999999999897,0.0187998295797858,0.0,0.453961420463676,0.289228147381322,0.431761233946308,6640.80597,0.0,0.0,0.42968672116363205
121,15.126078,-72.34253000000001,0.0,0.97,0.0,0.950553401074245,,14.4726385542169,0.0212219642489665,14.591,14.413,0.177999999999999,14.6674967320261,0.0589784633544072,14.904000000000002,14.575,0.32900000000000107,,,,,,,,,5,,,re-classified as type 5 3/23/21,,,,,,,check,0.117798546798963,0.959842757963255,0.0359162841697078,14.464842827455199,1.03591628416968,14.464842827455199,,0.0132473258955945,0.00556915069910879,0.00699569584257544,-0.0773827427225107,0.5803571428571429,-0.0634746688658764,14.507240855365401,0.0614834149673042,14.4512839653265,37.410721409715705,7.21951014531044,-0.34870485711159105,14.511379286913302,,,,0.27979039513440096,0.301688129627229,2.12852298254059,4.72722858919563,93.53848373603408,2.0,0.0310000000000006,93.53848373603408,0.00317796104135937,0.875,0.46875,0.59375,0.00199916152633683,14.4723036576641,0.639468909331714,-1.00495924887215,0.0017582597852915198,0.000652323100623795,undetermined or no base,0.0300626013511802,1.4165795870023798,0.0119565881421079,0.00687516470851114,0.0386245208343325,0.0159999999999982,0.007066780810404791,0.0,0.323964578766358,0.227960671303376,0.309854210168853,8100.812859999999,0.0,0.0,0.7362961328351003
123,15.232704,-72.38897,0.0,1.04,0.0,1.4625481145031398,,15.767279110591,0.0920887513762984,16.096,15.588,0.508000000000001,15.7897236842105,0.0441315612936599,15.880999999999998,15.686,0.195,,,,,,,,,5,,,,,,,,,,yes,-0.9094432831105441,-0.5812402963746071,-1.48499527065009,15.7894251792915,-0.484995270650097,15.7894251792915,,0.030210495427653,0.0310802597072352,0.0289257605851062,0.0142401797525377,0.549295774647887,-1.44709872558831,15.7928529234219,-1.33603788014519,15.780554236679802,0.0898219267096711,15.603152785534,0.10327743292447,15.6005267771753,,,,0.15377457492247,-0.531890140521024,0.049060591667181,-0.280825499211345,7.891788598160759,2.0,0.140000000000001,7.891788598160759,0.00606850295886829,0.5625,0.28125,0.71875,0.0033197347234930103,15.7663967942418,0.295876002563305,-0.9597885577938041,0.000735464000382079,0.00108299949880296,undetermined or no base,0.132359510425205,1.43730377974559,0.0408724846320853,0.0116158572440457,0.0228658607166253,0.0280000000000005,0.0118608829988389,0.0,0.126137634297812,0.0847205928488487,0.115914628620642,8105.88842,0.0,0.0,0.7345263147540114
124,15.448232,-71.930756,0.0,0.85,0.0,1.61676226036508,,14.335502793296099,0.0453138187639096,14.441,14.25,0.191000000000001,14.439189473684198,0.0136299165822385,14.472,14.411,0.0609999999999999,,,,,,,,,5,,,,,,,,,,check,-0.8285692476707429,-0.17080697145979098,-1.13268282085354,14.457362325532598,-0.132682820853555,14.457362325532598,,0.010668535193174,0.00599998870000218,0.0077406959180778,0.441868545407104,0.577464788732394,-0.903009099932339,14.4430334959737,-0.502628408341833,14.3625663164609,-0.27471488090961105,14.3032325120538,-0.107161710001874,14.281742462353302,,,,0.370546346786948,-0.8145827738825201,0.0800399910665877,-0.578017259446219,105.153270910477,2.0,0.0700000000000003,105.153270910477,0.00929610471534126,0.3125,0.78125,0.46875,0.00359503534102579,14.3345807880756,-0.669465045609194,-0.265505406183005,0.000662668297290685,0.0011369590174718802,undetermined or no base,0.0434529630750312,0.9589340351433701,0.0417832502325992,0.008025380506088921,0.0420176989847585,0.0220000000000002,0.00991028847098185,0.0,0.177106691181825,0.141575549585454,0.15210562525118201,2849.04405,0.0,0.0,1.2879435786601214
125,15.482444,-72.54349,0.0,0.58,36.41,0.456118647161722,,13.917345345345302,0.229581505185804,14.44,13.505999999999998,0.9339999999999989,13.956275862068999,0.179824645725951,14.297,13.658,0.639000000000001,,,,,,,,,3,,,,,,,,,,yes,-0.8744251563223341,-0.7590429450237979,-2.8318663901141,14.0290971819276,-1.8318663901141203,14.0290971819276,,0.0867253408665783,0.0227882246127096,0.06348366898392001,0.80152731343953,0.625,-1.6646738026023702,14.1857542192115,-1.02123281159675,13.855042076185601,44.5773487597408,6.75325242180504,-2.05343204682166,13.8499849829024,,,,0.84169673142086,-0.43559320079737107,0.639085174592802,-0.968536051886725,35.789299931021105,1.0,0.299,35.789299931021105,0.0200177418079015,0.3125,0.15625,0.84375,0.0103381886461154,13.914004482609998,0.0588417791962603,-1.31713657334592,0.00354113735407654,0.0025419487211069303,undetermined or no base,0.18623705324129297,0.8112023357045601,0.0769295781868066,0.0268148944460684,0.0287097370942917,0.315,0.0257731420460523,0.0,0.116799018389424,0.0861977994851248,0.0942028015028415,8105.89042,3.0,2701.96347333333,2.3474087040937497
126,15.482882,-72.17441600000001,0.0,0.86,0.0,1.24987564525598,,15.0855338434373,0.28682030723561497,15.288,14.386,0.902000000000001,15.024338983050802,0.0762164499132825,15.091,14.549,0.542,,,,,,,,,1,,,,,,,,,,yes,-0.965985310384742,-0.897656470324044,-2.19918267846461,14.7994683320184,-1.19918267846461,14.7994683320184,,0.0197519662672943,0.0150315641629579,0.0505135464046903,0.352322821730935,0.5,-1.6597547035050702,14.908949986071699,3.32106160092102,14.604198108060201,-273.61564448796,16.4634939719905,4.39897881388103,14.519829453682801,,,,-1.44675221925231,0.355912473723159,-3.97239377046727,17.5526384263327,46.048187954696296,2.0,0.153,46.048187954696296,0.0042592642230392394,0.5,0.71875,0.21875,0.0019117327525544103,15.0849803264374,-0.25469086284947,-0.0419256392193299,0.0007351600522082741,0.000701328187690426,base at faintest,0.125501235053684,0.43756049306016703,0.30161737350490897,0.00735186481847555,0.00815062618456268,-0.7829999999999999,0.00836759193680159,0.0,0.0256323022917488,0.0546901433777882,0.0221987423676542,8099.83925,1.0,8099.83925,1.6175736021445795
128,15.882196,-73.02901,0.0,1.01,0.0,1.58843541489102,,15.331383283132501,0.372073676460083,15.671,14.66,1.011,15.180875,0.269962071575408,15.412,14.696,0.7160000000000011,,,,,,,,,1,,,,,,,,,,yes,-0.945568932143824,-0.88402791717427,-2.86432252784941,14.921227098646,-1.8643225278494,14.921227098646,,0.0852048659101619,0.0253911141738507,0.0827564118999681,0.87484795723758,0.628571428571429,-1.94331787830113,15.150366558924599,-0.444041585249458,14.7886014294873,-0.116125297897275,14.6985017799507,-0.124360015055704,14.6878540282531,,,,-0.6749913253023261,-1.2991157292792501,-0.8191072805573391,-1.10668436933272,92.7387250693536,2.0,0.7064999999999979,92.7387250693536,0.0203773706466688,0.4375,0.90625,0.46875,0.00756430369257943,15.32742534198,-1.02055786589639,0.890508701999843,0.000990211181270898,0.0024195837825839697,base at faintest,0.0107070070514588,0.0287765776749528,0.0534714877294434,0.0275586081221933,0.0272587617430201,-0.8610000000000011,0.0160147951472833,0.0,0.0740676104377673,0.0226677921405284,0.0348902157439119,6622.88076,5.0,1324.5761519999999,2.6923210009724787
129,15.89009,-72.07151999999999,0.0,1.65,0.0,0.0,,19.180063995215303,0.0886130375630105,19.941,18.535,1.406,19.015597560975603,0.0664907585282417,19.234,18.849,0.385000000000002,,,,,,,,,7,,,,YES,,,,,,check,-0.562090789270746,0.613724600933953,-0.466462047025961,19.104155557274602,0.533537952973991,19.104155557274602,,0.0389679657426571,0.028152714035424,0.0340189446221183,-0.17910809745511902,0.5,-0.14964463609429,19.186274509443102,-0.338979669267449,19.0716855069592,-3821.54385187756,9.49074174183389,-0.020018541319455,19.0333113233416,,,,0.872272547538548,8.28442678842427,0.389712806613465,1.19963080780088,8.61201402576263,2.0,0.0932499999999976,8.61201402576263,0.0392343040319361,0.5,0.28125,0.78125,0.0144875124362058,19.173248118757698,-0.544458817606285,-0.629928764937977,0.0115662277918211,0.00828012046231131,undetermined or no base,0.17797010984994102,2.00839644757004,0.164460816001867,0.0859911572374144,0.061160140282656,0.15600000000000597,0.0935204851103499,0.0,0.970412025163546,1.00290064461504,0.869591143316872,8105.88083,0.0,0.0,0.5880581804388135
132,16.122578,-72.52682,0.0,1.29,29.75,2.27828036327792,,15.823756783919599,0.265438033995063,16.07,15.126,0.9440000000000011,15.6819775280899,0.16182345613565197,15.866,15.287,0.5789999999999991,,,,,,,,,1,,,,,,,,,,yes,-0.964734596638914,-0.900290334110679,-2.29524242423402,15.491045010852302,-1.2952424242340301,15.491045010852302,,0.056721709713237,0.0356264577053056,0.0271448992979339,0.262338686626346,0.666666666666667,-1.31659212182723,15.689282292971198,0.8439961960440341,15.184063661397,0.050245123982384,15.226836121896902,-0.297025711829804,15.2475595562107,,,,-1.43437250415903,0.6029136021470749,-1.53192947206969,0.828748888709859,28.5263707415408,2.0,0.2235,28.5263707415408,0.0133643622806705,0.4375,0.28125,0.84375,0.007749294376672929,15.820927424207301,0.224188026237604,-1.2724423868522,0.00279380789693308,0.0024316527034382,base at faintest,0.0189989473392614,0.0715758290298923,0.29771019465245097,0.0277729089533006,0.0294204543996828,-0.7120000000000021,0.0223656770215346,0.0,0.104630480173829,0.100070143273085,0.0776232703937286,4246.70425,2.0,2123.352125,1.0590633388824198
133,16.147781,-72.363106,0.0,0.76,0.0,1.22561643576777,,15.0024123957092,0.0287990098633892,15.105,14.934,0.171000000000001,15.204146892655402,0.0185478737403487,15.27,15.161,0.109,,,,,,,,,6,,re-classified 4/15/21,,,,,,,,check,-0.758292739506481,-0.0309635571079411,-1.02736124503401,15.2096803565558,-0.0273612450340459,15.2096803565558,,0.0142435303869847,0.0121337375087082,0.0102679164851091,-0.44770781313784,0.577586206896552,-0.44423997034498,15.1149079594803,-0.674429703742373,15.128096533639601,29.725881579795104,7.4673957230833,-0.263573871211388,15.009450355199801,,,,0.281914759819198,-0.14182313420404502,0.704484830874619,0.9745121861538408,4.063649341678049,2.0,0.040750000000001,4.063649341678049,0.00737520056243746,0.5625,0.96875,0.40625,0.00331340080275389,15.0019335808344,-0.367255412326767,-1.23011318398576,0.0026645207319424898,0.0011553468546094,undetermined or no base,0.0237284639199423,0.8239333238364941,0.0159323570133239,0.0121011185499762,0.0707667751460592,0.0300000000000011,0.0136319787274015,0.0,0.420192173528847,0.334527085334998,0.38503379276022903,8105.88083,0.0,0.0,0.28796540999649733
136,16.637384,-73.26193,0.0,0.57,0.0,0.7895092496738991,,15.0347536813922,0.20878992432546697,15.408,14.697000000000001,0.711,14.9201506849315,0.17802529227981,15.192,14.714,0.478,,,,,,,,,5,,,,,,,,,,yes,-0.910656535048286,-0.869826816004061,-4.99767325498561,14.7147055701721,-3.9976732549856298,14.7147055701721,,0.0689514608034631,0.0214902547482306,0.0322926782292999,0.00432713166010218,0.534883720930233,-1.70939906705273,15.0639882589447,-2.27001752097892,14.7438843294312,-0.155304018142591,14.744482098499901,0.0489602627028919,14.7344455658044,,,,-0.0988289984813618,-1.40845049501883,0.273955168250313,-1.73410951092369,120.604870485495,2.0,0.38700000000000095,120.604870485495,0.0579915602667516,0.5,0.28125,0.78125,0.0238019485068579,15.0316437945175,-0.279717453862791,-0.15103658435383302,0.0147913138953277,0.0045986697231958605,undetermined or no base,0.0616765757804369,0.29540015390921803,0.0859474257904215,0.0375177930298782,0.0527676413922338,-0.040000000000000896,0.0318361594060228,0.0,0.17969158785361,0.0822639777933404,0.133813798819611,2764.6641,0.0,0.0,0.9080919672570306
138,17.08409,-72.22975,0.0,0.71,0.0,2.4513254433738703,,14.6840859247136,0.009529005504904441,14.812,14.645,0.16699999999999998,14.6483732394366,0.0365705201746444,14.721,14.278,0.44299999999999995,,,,,,,,,7,,,,YES,,,,,,check,-0.11562093516952099,0.984870611940828,-0.0200701905576818,14.683291548951301,0.979929809442324,14.683291548951301,,0.0144458755818856,0.005999163166011121,0.00536094830149041,-0.081614872992504,0.587301587301587,-0.128664020049269,14.8147353825026,-0.0752833060402027,14.680176061254,-0.0807804228570943,14.670152216534701,0.036046108838261696,14.6676327172718,,,,2.83488622431655,29.8944282192904,-7.292278002798151,71.45614939074541,2.1403740000148,2.0,0.00975000000000037,2.1403740000148,0.00677384588211716,0.375,0.09375,0.71875,0.00297217623285662,14.6835929391687,-0.309660266934265,-0.6838994588966409,0.0009474908422027241,0.0008897285175978961,undetermined or no base,0.110371010686684,1.61409719332823,0.0579448013198769,0.00828788601453217,0.0496280599672585,0.0240000000000009,0.00837244674724502,1.0,0.869753513130674,0.858712486896893,0.8020950101369659,8105.87323,0.0,0.0,0.7088480668923853
